round,dataset,algorithm,fcpc,device,gpu_name,gpu_monitor_backend,gpu_sample_count,pairing_metric,reference_strategy,fcpc_update_rule,grad_center_mix,grad_center_step_scale,grad_center_direction,proximal_frequency,mean_effective_proximal_contraction,min_effective_proximal_contraction,max_effective_proximal_contraction,std_effective_proximal_contraction,mean_grad_proxy_distance,grad_proxy_available_fraction,center_clip_limit,mean_center_distance,mean_center_clip_scale,safe_pairing_limit,safe_pairing_feasible_edges,train_pool_examples,assigned_unique_examples,client_examples_min,client_examples_max,alpha,beta_base,beta,beta_schedule,beta_min,partner_weighting,mean_partner_weight,mean_effective_beta,lambda_jsdn,learning_rate,train_clients,train_examples,train_task_loss,train_algorithm_loss,train_fcpc_raw_loss,train_fcpc_weighted_loss,train_total_loss,client_update_second_moment,client_update_variance,server_update_norm,update_cancellation_fraction,mean_pair_update_disagreement,pairing_strategy,selected_clients,pair_count,unpaired_count,paired_global_mass,pair_individual_kl_residual,pair_mixture_kl_residual,pair_mixture_kl_residual_normalized,pair_complementarity_gain,pair_complementarity_gain_normalized,pair_kl_identity_error,mean_pair_label_entropy,min_pair_label_entropy,mean_pair_class_coverage,min_pair_class_coverage,mean_selected_pairing_score,total_selected_pairing_score,pairing_time_s,round_time_s,process_cpu_mean_pct,process_cpu_peak_pct,rss_peak_mib,gpu_util_mean_pct,gpu_util_peak_pct,gpu_memory_peak_mib,server_download_bytes,server_upload_bytes,peer_upload_bytes,round_total_bytes,cumulative_total_bytes,val_loss,val_acc,test_loss,test_acc
11,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,10,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.04508498714123193,6,23261.0,0.8021441149919678,0.0,19.567388347714125,0.19567387886202853,0.9978179933114021,14.741474591986911,9.9256930906076,2.194488842229279,0.6733175335602765,18.72079811301412,random,1;5;7;3;4;8,3,0,0.5169111111111111,0.7004482541936377,0.49723679622087036,0.96193868835988,0.20321145797276724,0.39312650396692,5.551115123125783e-17,0.5830258637119053,0.5563543041401342,0.9,0.8,0.7228285262697397,2.168485578809219,0.00023460299416910857,9.85243312700186,11.165833333333335,26.433333333333334,3887.80078125,62.4,86.0,800.03369140625,268406448,268406448,268406448,805219344,8857412784,2.462415775299072,0.2374,,
12,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,10,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.04409578746963608,6,22803.0,0.9269729403713808,0.0,14.708747602003642,0.1470874726657297,1.0740604095253428,13.22793689817564,6.3058757328530515,2.6309807594003383,0.47670904316987994,13.900888514712932,random,9;4;3;0;7;5,3,0,0.5067333333333334,0.5888609590277831,0.4807894401207507,0.9488016842272412,0.10807151890703233,0.21327098850223455,9.71445146547012e-17,0.5815597304345558,0.5258469849223226,0.9,0.8,0.7933994895124924,2.3801984685374773,0.00023318399325944483,9.69983889600553,11.120833333333334,25.891666666666666,3887.8671875,62.8,96.0,800.03369140625,268406448,268406448,268406448,805219344,9662632128,2.329053693771362,0.243,,
13,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,14,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.04302914641491876,6,36101.0,0.7874757861713634,0.0,19.719715933367695,0.19719715452506922,0.9846729396954821,13.69350592398863,9.88133021391322,1.9524795404597959,0.7216069882267455,18.960695035257498,random,8;5;1;4;2;0,3,0,0.8022444444444445,0.9974986552877556,0.5623067310545611,0.7009169523685007,0.4351919242331945,0.5424679812330337,0.0,0.6495685574424507,0.4945119924406532,0.8666666666666667,0.7,0.6723726298279361,2.017117889483808,0.00023622499429620802,13.675636294996366,10.198214285714286,26.625,3896.890625,84.71428571428571,97.0,800.03369140625,268406448,268406448,268406448,805219344,10467851472,2.1971854446411134,0.1832,,
14,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,11,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.041889447033967596,6,28252.0,0.790908178777393,0.0,20.334501074475405,0.20334500615642848,0.994253182477018,14.511859217923693,10.774190333952564,1.9333052701204303,0.7424403578241022,23.849262044912603,random,7;4;2;6;5;1,3,0,0.6278222222222223,0.8434316623943525,0.47557845535436105,0.7575049727787854,0.3678532070399916,0.5859193797536323,-1.1102230246251565e-16,0.65348602826546,0.6042930030262855,0.9,0.8,0.6940124296363588,2.0820372889090764,0.0002423980040475726,11.311843435003539,11.241666666666665,21.925,3896.91015625,57.18181818181818,86.0,800.03369140625,268406448,268406448,268406448,805219344,11273070816,2.2649012565612794,0.1388,,
15,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,12,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.040681372596003657,6,30426.0,0.7044171064872679,0.0,14.441955310638734,0.14441955046226138,0.8488366565513618,12.040205059110903,6.924490934898792,2.261793653562466,0.5751143351645531,12.312801737314336,random,2;8;4;1;9;0,3,0,0.6761333333333334,0.8387047612298207,0.6050119524382492,0.8948116038822459,0.23369280879157153,0.34563124944523493,-2.7755575615628914e-17,0.5305521776641922,0.3313399040331822,0.8666666666666667,0.8,0.587180219698049,1.761540659094147,0.0002582910092314705,12.007701074995566,10.640972222222222,25.474999999999998,3860.90625,70.25,85.0,800.03369140625,268406448,268406448,268406448,805219344,12078290160,2.1050523149490354,0.2924,,
16,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,11,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.039409887338023704,6,26903.0,0.8102336802128296,0.0,18.28097897315386,0.182809785534621,0.9930434682737189,11.421873272895116,7.887920456812077,1.879881467763837,0.6905976586845669,16.174983955339798,random,0;5;3;7;4;8,3,0,0.5978444444444444,0.7301076145777248,0.5535839510337612,0.9259665389183086,0.17652366354396345,0.2952668795107741,8.326672684688674e-17,0.5927130622723871,0.5563543041401342,0.8666666666666667,0.8,0.705786851422168,2.117360554266504,0.00024250299611594528,10.915391032991465,10.817424242424241,25.974999999999998,3905.90234375,67.36363636363636,86.0,800.03369140625,268406448,268406448,268406448,805219344,12883509504,2.1811328773498535,0.2242,,
17,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,10,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.038080216065685506,6,22984.0,0.7380215468133446,0.0,14.134541596056815,0.1413454127974816,0.8793669576185156,11.956908074990668,7.158007096653375,2.19063951588699,0.5986502983490294,13.773215283220859,random,2;8;9;3;1;7,3,0,0.5107555555555555,0.6936512228659271,0.5321017351354209,1.0417933380218387,0.16154948773050595,0.31629511607521615,1.942890293094024e-16,0.5438053214056904,0.49597205246506393,0.8333333333333334,0.8,0.6983090782703051,2.0949272348109154,0.00024315899645444006,9.723294669995084,11.142499999999998,26.525000000000002,3905.94921875,78.9,97.0,800.03369140625,268406448,268406448,268406448,805219344,13688728848,2.253383376312256,0.26,,
18,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,11,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.03669782268346068,6,26647.0,0.7079316488709259,0.0,19.209526878076634,0.19209526393014673,0.9000269124739371,11.119045278986626,7.762594975265989,1.832061700029218,0.6981350477043968,15.099205315661157,random,7;6;3;1;5;8,3,0,0.5921555555555555,0.8284823661611548,0.5572722249789804,0.9410909342160139,0.27121014118217446,0.45800489185266074,-1.1102230246251565e-16,0.5844808398589815,0.5286201190617593,0.8666666666666667,0.8,0.6792325298701752,2.037697589610526,0.00023863700334914029,10.927916878994438,10.886363636363637,26.166666666666668,3905.9453125,53.72727272727273,93.0,800.03369140625,268406448,268406448,268406448,805219344,14493948192,2.1813700168609618,0.2212,,
19,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,13,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.03526838774227925,6,33566.0,0.6770959232045336,0.0,13.95832780088961,0.13958327505505141,0.8166791992886291,10.584797225321601,6.428967259277564,2.0385855600218417,0.6073773547982826,12.03206241111708,random,0;1;2;7;8;9,3,0,0.7459111111111112,0.9311534163698437,0.542852308558949,0.7277707765343711,0.38830110781089466,0.5205728967255633,1.1102230246251565e-16,0.6411786504304018,0.504741407985108,0.8666666666666667,0.8,0.6873854232302476,2.062156269690743,0.0002419359952909872,13.020010916006868,10.626923076923077,28.733333333333334,3905.95703125,74.07692307692308,86.0,800.03369140625,268406448,268406448,268406448,805219344,15299167536,1.8781480812072755,0.313,,
20,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.033797785096927366,6,20925.0,0.8619865340685189,0.0,14.45803141435557,0.14458031070559968,1.006566842163478,12.356795617639637,7.511875314709235,2.201118267777936,0.6079143996013422,16.70950791029019,random,9;6;5;2;7;4,3,0,0.46499999999999997,0.6251523343546475,0.4317803589884802,0.9285599118031833,0.19337197536616724,0.4158537104648758,0.0,0.5641316384991849,0.458158283879414,0.7999999999999999,0.7,0.7834103618295852,2.3502310854887556,0.00029472399910446256,9.115350527994451,11.902777777777775,23.974999999999998,3905.95703125,45.888888888888886,85.0,800.03369140625,268406448,268406448,268406448,805219344,16104386880,2.3599276672363283,0.2084,,
21,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.03229205776911805,6,20965.0,0.7618017856613594,0.0,12.990107515049868,0.12990107238292695,0.8917028580592123,5.786440661139934,4.6057540693149175,1.0865940536988155,0.7959563215669392,8.075030824481338,random,5;7;6;2;9;3,3,0,0.4658888888888889,0.6282710372881275,0.43350684009713625,0.9304940521999108,0.19476419719099117,0.4180485987881995,8.326672684688674e-17,0.5734649938994437,0.504741407985108,0.8333333333333334,0.7,0.7500622519098027,2.250186755729408,0.00024893699446693063,9.129253996987245,11.75,23.625,3905.96484375,56.666666666666664,97.0,800.03369140625,268406448,268406448,268406448,805219344,16909606224,1.8586385349273682,0.3834,,
22,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,11,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.030757393115418783,6,26717.0,0.6380220014853906,0.0,13.126074693684593,0.13126074372561974,0.7692827447765302,10.051103950905972,7.025247662669633,1.7394990878647083,0.6989527626555477,12.921530974555806,random,8;3;1;2;6;7,3,0,0.5937111111111111,0.8290031268198395,0.5630546710595242,0.9483647190058236,0.2659484557603152,0.4479425275747347,0.0,0.553787343615833,0.3711983581676492,0.8333333333333334,0.7,0.5528907096084361,1.6586721288253083,0.00029460599762387574,10.846315593997133,10.879545454545456,25.883333333333336,3905.95703125,75.0909090909091,85.0,800.03369140625,268406448,268406448,268406448,805219344,17714825568,2.1196981159210204,0.2722,,
23,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,12,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.029200097402076138,6,32507.0,0.7363878883542667,0.0,13.359277779494112,0.1335927749333241,0.8699806625981594,10.336987121027038,5.86998703906,2.113528036437211,0.5678624043441478,12.054562691474551,random,0;8;4;6;5;2,3,0,0.7223777777777778,0.9145712312019629,0.5831485003528297,0.8072625131780028,0.3314227308491332,0.45879419473378025,0.0,0.6132593357194414,0.5067514906527733,0.8333333333333334,0.8,0.6120703389763892,1.8362110169291674,0.00028674201166722924,12.61946130899014,10.893749999999999,27.433333333333334,3905.96484375,79.16666666666667,84.0,800.03369140625,268406448,268406448,268406448,805219344,18520044912,2.026022180557251,0.3082,,
24,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,11,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.027626569891215126,6,28548.0,0.6728104811156015,0.0,9.556424864403787,0.09556424662473949,0.768374729489719,5.627184855188597,4.247737518283648,1.174498657528376,0.7548601775070485,8.601678948249125,random,2;0;4;7;5;3,3,0,0.6344000000000001,0.7481756137444026,0.552405955019637,0.8707533969414201,0.19576965872476554,0.3085902565018372,5.551115123125783e-17,0.6098934469012168,0.5067514906527733,0.8333333333333334,0.7,0.6336128711110599,1.9008386133331796,0.00028629299777094275,11.491512692999095,11.18939393939394,27.191666666666666,3959.921875,69.27272727272727,85.0,800.03369140625,268406448,268406448,268406448,805219344,19325264256,1.766741081237793,0.4264,,
25,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,13,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.026043276544898474,6,33843.0,0.59827780707897,0.0,10.752234128407544,0.10752233886873384,0.7058001472408727,7.350904355715033,5.630588546888167,1.3116079599666093,0.7659722726074794,11.898224997322387,random,4;1;5;0;7;8,3,0,0.7520666666666667,0.9379504476975544,0.592692020019131,0.7880844163005909,0.3452584276784234,0.45907955103061354,0.0,0.6278746630283324,0.5364531772789336,0.9666666666666667,0.9,0.6627464940044375,1.9882394820133125,0.0002967280015582219,13.05297392999637,10.566666666666665,24.525000000000002,3959.97265625,67.6923076923077,85.0,800.03369140625,268406448,268406448,268406448,805219344,20130483600,1.747309300994873,0.3376,,
26,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,10,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.024456723455101536,6,25152.0,0.6563203760989142,0.0,9.775085546095257,0.09775085329094726,0.754071229694378,6.9275894952911585,5.277050766739519,1.2847327693951156,0.7617442127771064,7.9373678006766895,random,3;5;4;6;2;1,3,0,0.5589333333333333,0.7541017101878096,0.5815325239995566,1.040432712308367,0.17256918618825295,0.3087473512432961,5.551115123125783e-17,0.5398931823549536,0.4815512169406951,0.8333333333333334,0.6,0.5879769199798252,1.7639307599394756,0.00029191300563979894,10.386529649011209,11.329166666666667,27.375,3897.11328125,82.4,97.0,800.03369140625,268406448,268406448,268406448,805219344,20935702944,1.7925873781204225,0.3388,,
