round,dataset,algorithm,fcpc,device,gpu_name,gpu_monitor_backend,gpu_sample_count,pairing_metric,reference_strategy,fcpc_update_rule,grad_center_mix,grad_center_step_scale,grad_center_direction,proximal_frequency,mean_effective_proximal_contraction,min_effective_proximal_contraction,max_effective_proximal_contraction,std_effective_proximal_contraction,mean_grad_proxy_distance,grad_proxy_available_fraction,center_clip_limit,mean_center_distance,mean_center_clip_scale,safe_pairing_limit,safe_pairing_feasible_edges,train_pool_examples,assigned_unique_examples,client_examples_min,client_examples_max,alpha,beta_base,beta,beta_schedule,beta_min,partner_weighting,mean_partner_weight,mean_effective_beta,lambda_jsdn,learning_rate,train_clients,train_examples,train_task_loss,train_algorithm_loss,train_fcpc_raw_loss,train_fcpc_weighted_loss,train_total_loss,client_update_second_moment,client_update_variance,server_update_norm,update_cancellation_fraction,mean_pair_update_disagreement,pairing_strategy,selected_clients,pair_count,unpaired_count,paired_global_mass,pair_individual_kl_residual,pair_mixture_kl_residual,pair_mixture_kl_residual_normalized,pair_complementarity_gain,pair_complementarity_gain_normalized,pair_kl_identity_error,mean_pair_label_entropy,min_pair_label_entropy,mean_pair_class_coverage,min_pair_class_coverage,mean_selected_pairing_score,total_selected_pairing_score,pairing_time_s,round_time_s,process_cpu_mean_pct,process_cpu_peak_pct,rss_peak_mib,gpu_util_mean_pct,gpu_util_peak_pct,gpu_memory_peak_mib,server_download_bytes,server_upload_bytes,peer_upload_bytes,round_total_bytes,cumulative_total_bytes,val_loss,val_acc,test_loss,test_acc
33,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,12,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.013802177316539333,6,31894.0,0.5734767868293522,0.0,6.373904519061082,0.06373904379414205,0.6372158323521673,3.0530219312231677,2.563312752170309,0.6997926962708628,0.8395983295285907,6.201658888734408,fair_greedy_dissimilar,6;2;5;0;4;7,3,0,0.7087555555555556,0.8730910227784396,0.4969194347481313,0.701115399876651,0.37617158803030837,0.5307494030652748,0.0,0.6679797639050632,0.6042930030262855,0.8333333333333334,0.7,0.7140597064285724,2.1421791192857174,0.00020081699994989322,12.423843184999896,10.922916666666666,27.349999999999998,3804.41796875,76.16666666666667,85.0,800.03369140625,268406448,268406448,268406448,805219344,26572238352,1.6085071262359618,0.4734,,
34,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.012419783934314506,6,20972.0,0.7048927785165433,0.0,7.141543912723868,0.07141543742593988,0.7763082165354175,5.973936756053629,3.405573818019401,1.6026112624913973,0.5700719703700168,6.785562502222486,fair_greedy_dissimilar,1;3;8;9;7;6,3,0,0.46604444444444443,0.6696884721032201,0.49969143698732266,1.0721969609207287,0.16999703511589737,0.36476571524963675,1.1102230246251565e-16,0.5148259793546005,0.4090340263117941,0.8333333333333334,0.8,0.7678759487200844,2.303627846160253,0.00024435800003175245,9.12358247599991,11.910185185185185,20.866666666666667,3804.421875,69.88888888888889,92.0,800.03369140625,268406448,268406448,268406448,805219344,27377457696,2.4860746559143068,0.2818,,
35,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.011090112661976308,6,19737.0,0.7864801587893945,0.0,5.675505644669799,0.056755054951417756,0.8432352122214027,3.884984485068341,2.8116937340399053,1.035997432110248,0.7237335995898713,4.687088277129746,fair_greedy_dissimilar,4;3;2;8;7;6,3,0,0.4386,0.6180415907665298,0.4338695810378942,0.9892147310485504,0.18417200972863557,0.4199088229107058,0.0,0.553589447277326,0.458158283879414,0.7333333333333334,0.7,0.7394046749517859,2.2182140248553575,0.00019977800002379809,8.693357795999987,11.346296296296297,25.058333333333334,3804.43359375,78.77777777777777,96.0,800.03369140625,268406448,268406448,268406448,805219344,28182677040,1.6618198238372803,0.3736,,
36,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,12,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.009818627403996347,6,30319.0,0.5755476039354545,0.0,5.213093622468652,0.05213093517615473,0.6276785411854061,2.923051967589822,2.194070300036373,0.8538046948527351,0.7506091355763174,4.647831662495707,fair_greedy_dissimilar,8;6;0;7;4;2,3,0,0.6737555555555556,0.8555437842704465,0.5044588140101697,0.748726759802686,0.35108497026027685,0.5210865682150618,0.0,0.6561800517115295,0.6042930030262855,0.7666666666666666,0.7,0.7476161796558061,2.242848538967418,0.0002001350000000457,12.026958912000055,10.655555555555557,26.900000000000002,3804.4296875,67.25,85.0,800.03369140625,268406448,268406448,268406448,805219344,28987896384,1.588582295036316,0.454,,
37,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,13,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.008610552966032407,6,35528.0,0.5759791365865113,0.0,4.421508068760299,0.0442150796559551,0.6201942153719598,2.8684473322095236,2.365511460839426,0.709180415022649,0.8246658199353127,4.962025380187433,fair_greedy_dissimilar,1;7;5;3;0;2,3,0,0.7895111111111112,0.9591371497977123,0.5988684858663963,0.7585307887859669,0.36026866393131596,0.4563186747610115,0.0,0.649869734113252,0.5286201190617593,0.9,0.8,0.703660165748455,2.110980497245365,0.00024591399994733365,13.64629860599996,10.574358974358974,27.233333333333334,3815.5,63.30769230769231,91.0,800.03369140625,268406448,268406448,268406448,805219344,29793115728,1.3855639547348022,0.4866,,
38,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,12,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.007470853585081245,6,29902.0,0.5551778884531942,0.0,4.049953013214011,0.040499529141328997,0.5956774170773778,1.9686453071942625,1.6184077270232433,0.5918091172674389,0.8220918567702636,3.7968470606155464,fair_greedy_dissimilar,7;9;8;6;0;5,3,0,0.6644888888888889,0.8477052316253664,0.5206324752590026,0.7835081729200427,0.32707275636636396,0.4922170435585037,-1.6653345369377348e-16,0.6263871860952581,0.5258469849223226,0.9,0.8,0.7645133005832302,2.2935399017496905,0.00020178099998702237,11.831844562000015,10.68472222222222,26.116666666666664,3833.5546875,66.91666666666667,90.0,800.03369140625,268406448,268406448,268406448,805219344,30598335072,1.509889493560791,0.4692,,
39,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,11,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.006404212530363924,6,26149.0,0.5695372263675593,0.0,2.5922545676040096,0.025922545147148313,0.5954597707441913,1.2976638200926653,1.1099712357111988,0.4332350961515225,0.8553611146190268,2.137414793949448,fair_greedy_dissimilar,6;7;5;4;9;0,3,0,0.581088888888889,0.7137763680618201,0.5058200492669795,0.8704693187890197,0.20795631879484067,0.35787350742926416,-1.1102230246251565e-16,0.5989468456109996,0.5258469849223226,0.9,0.8,0.7645870616808379,2.2937611850425137,0.000209538999911274,10.691539715999966,10.796212121212122,26.075,3833.55859375,71.0,96.0,800.03369140625,268406448,268406448,268406448,805219344,31403554416,1.5654297958374024,0.4652,,
40,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,13,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.005415012858768076,6,35387.0,0.5357198917872827,0.0,4.1543530749119855,0.04154352984866539,0.5772634207904229,1.7992580035115664,1.4783166482631018,0.56651716685904,0.8216255257891756,3.104064288969223,fair_greedy_dissimilar,9;5;2;0;1;6,3,0,0.7863777777777778,0.984286111705331,0.5627103529149915,0.7155725515351574,0.4215757587903395,0.5360982605353739,0.0,0.6482987664566146,0.5258469849223226,0.9,0.7,0.739917277227033,2.219751831681099,0.00023950900003910647,13.519460464999952,10.764102564102565,26.71666666666667,3833.5078125,70.07692307692308,86.0,800.03369140625,268406448,268406448,268406448,805219344,32208773760,1.2936582511901855,0.517,,
41,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.004507319403926945,6,21925.0,0.664692203091243,0.0,2.784117570157198,0.02784117503832928,0.6925333799793891,1.3713411828354443,1.1036342579973748,0.5174040408334568,0.8047845825520481,1.9403681864595221,fair_greedy_dissimilar,3;6;5;4;8;2,3,0,0.4872222222222222,0.6770690376980462,0.49136571690263514,1.008504322035055,0.18570332079541102,0.38114706662684134,0.0,0.5423088667747181,0.458158283879414,0.7666666666666666,0.7,0.7160963909668586,2.1482891729005757,0.00019214100007047819,9.428049880999993,11.648148148148147,27.099999999999998,3842.51171875,70.0,86.0,800.03369140625,268406448,268406448,268406448,805219344,33013993104,1.387875710105896,0.5156,,
42,cifar10,fedavg,True,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,12,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.01,0.01,constant,0.0,uniform,1.0,0.01,0.3,0.0036848620729461124,6,30099.0,0.5249639392718948,0.0,1.4228393067838012,0.014228392725951442,0.5391923316277801,1.412712941508241,1.0108805053810404,0.6339023011940691,0.7155599586777112,2.02935616259302,fair_greedy_dissimilar,9;3;0;2;1;6,3,0,0.6688666666666667,0.8359287125672715,0.6231360924155829,0.931629760414008,0.21279262015168876,0.31813907129226865,-1.1102230246251565e-16,0.5918946250535684,0.5286201190617593,0.7666666666666666,0.7,0.8208324497454048,2.4624973492362145,0.00020961600000646285,11.894139142999961,10.678472222222224,25.78333333333333,3842.5625,70.75,96.0,800.03369140625,268406448,268406448,268406448,805219344,33819212448,1.4137746660232544,0.4748,,
