round,dataset,algorithm,fcpc,device,gpu_name,gpu_monitor_backend,gpu_sample_count,pairing_metric,reference_strategy,fcpc_update_rule,grad_center_mix,grad_center_step_scale,grad_center_direction,proximal_frequency,mean_effective_proximal_contraction,min_effective_proximal_contraction,max_effective_proximal_contraction,std_effective_proximal_contraction,mean_grad_proxy_distance,grad_proxy_available_fraction,center_clip_limit,mean_center_distance,mean_center_clip_scale,safe_pairing_limit,safe_pairing_feasible_edges,train_pool_examples,assigned_unique_examples,client_examples_min,client_examples_max,alpha,beta_base,beta,beta_schedule,beta_min,partner_weighting,mean_partner_weight,mean_effective_beta,lambda_jsdn,learning_rate,train_clients,train_examples,train_task_loss,train_algorithm_loss,train_fcpc_raw_loss,train_fcpc_weighted_loss,train_total_loss,client_update_second_moment,client_update_variance,server_update_norm,update_cancellation_fraction,mean_pair_update_disagreement,pairing_strategy,selected_clients,pair_count,unpaired_count,paired_global_mass,pair_individual_kl_residual,pair_mixture_kl_residual,pair_mixture_kl_residual_normalized,pair_complementarity_gain,pair_complementarity_gain_normalized,pair_kl_identity_error,mean_pair_label_entropy,min_pair_label_entropy,mean_pair_class_coverage,min_pair_class_coverage,mean_selected_pairing_score,total_selected_pairing_score,pairing_time_s,round_time_s,process_cpu_mean_pct,process_cpu_peak_pct,rss_peak_mib,gpu_util_mean_pct,gpu_util_peak_pct,gpu_memory_peak_mib,server_download_bytes,server_upload_bytes,peer_upload_bytes,round_total_bytes,cumulative_total_bytes,val_loss,val_acc,test_loss,test_acc
38,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.007470853585081245,6,29902.0,0.5831440730275426,0.0,0.0,0.0,0.5831440730275426,2.0893286055067994,1.7795448781938104,0.5565825798539347,0.8517302795834174,0.0,fair_greedy_dissimilar,7;9;8;6;0;5,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.334182462000172,11.514814814814816,25.666666666666668,4033.6875,65.22222222222223,97.0,755.17919921875,268406448,268406448,0,536812896,20398890048,1.5290857465744019,0.4638,,
39,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,8,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.006404212530363924,6,26149.0,0.5880192032169989,0.0,0.0,0.0,0.5880192032169989,1.355504100638474,1.191096055011033,0.40547269826200893,0.8787107254353314,0.0,fair_greedy_dissimilar,6;7;5;4;9;0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.385622511000292,11.716666666666667,24.141666666666666,4033.6875,82.75,98.0,755.17919921875,268406448,268406448,0,536812896,20935702944,1.6060260330200196,0.4524,,
40,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.005415012858768076,6,35387.0,0.5655581840596444,0.0,0.0,0.0,0.5655581840596444,1.9827506365337317,1.6785931220910069,0.5515050683987378,0.8465980366541559,0.0,fair_greedy_dissimilar,9;5;2;0;1;6,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.369904647000112,11.454629629629629,24.05,4033.69921875,64.22222222222223,98.0,755.17919921875,268406448,268406448,0,536812896,21472515840,1.3327610076904297,0.4948,,
41,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,8,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.004507319403926945,6,21925.0,0.7174258646086928,0.0,0.0,0.0,0.7174258646086928,1.4692093793026626,1.2049468895903732,0.5140646938877372,0.8201328461248177,0.0,fair_greedy_dissimilar,3;6;5;4;8;2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5049558999999135,11.211458333333333,24.208333333333332,4033.6953125,85.5,98.0,755.17919921875,268406448,268406448,0,536812896,22009328736,1.4281478519439696,0.4918,,
42,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.0036848620729461124,6,30099.0,0.5537918355996524,0.0,0.0,0.0,0.5537918355996524,1.5010005350212194,1.1153570666889328,0.6210017549775901,0.7430759212355676,0.0,fair_greedy_dissimilar,9;3;0;2;1;6,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.242287377000139,11.700925925925926,19.416666666666668,4042.51953125,65.77777777777777,97.0,755.17919921875,268406448,268406448,0,536812896,22546141632,1.3979243976593017,0.472,,
43,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,7,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.002951020519415129,6,17586.0,0.7703920732533296,0.0,0.0,0.0,0.7703920732533296,1.1848934649647584,0.758973068061613,0.652625650992582,0.6405413204416995,0.0,fair_greedy_dissimilar,9;1;3;4;8;7,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.529294519000359,11.910714285714288,23.483333333333334,4042.578125,83.57142857142857,97.0,755.17919921875,268406448,268406448,0,536812896,23082954528,1.8205845790863038,0.3678,,
44,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,7,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.0023088102556859647,6,20861.0,0.7941796370106,0.0,0.0,0.0,0.7941796370106,1.1388889657389738,0.5860656841372529,0.7435209677238325,0.514594094705025,0.0,fair_greedy_dissimilar,9;0;4;3;6;7,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2654850930002794,12.532142857142857,23.566666666666666,4042.578125,51.857142857142854,97.0,755.17919921875,268406448,268406448,0,536812896,23619767424,1.6140351844787597,0.45,,
45,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,8,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.0017608702614859513,6,21319.0,0.8170521272665017,0.0,0.0,0.0,0.8170521272665017,0.8483890507763926,0.5516783309174775,0.5447116383072859,0.6502656786578325,0.0,fair_greedy_dissimilar,7;1;8;6;3;4,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36958847599999,10.509375,23.775000000000002,4042.58984375,80.0,98.0,755.17919921875,268406448,268406448,0,536812896,24156580320,1.673964910697937,0.4204,,
46,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,10,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.0013094521397840212,6,34129.0,0.6761134592618939,0.0,0.0,0.0,0.6761134592618939,0.6202446315353853,0.5049134511598172,0.33960443871438556,0.8140553437616764,0.0,fair_greedy_dissimilar,1;3;6;5;0;8,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.095709565000107,10.867500000000001,23.508333333333336,4051.57421875,64.8,97.0,755.17919921875,268406448,268406448,0,536812896,24693393216,1.3433468299865723,0.5044,,
47,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.0009564108644711304,6,28518.0,0.8513746885542963,0.0,0.0,0.0,0.8513746885542963,0.4921576958935222,0.41846255278909067,0.27146848537341217,0.8502611273463082,0.0,fair_greedy_dissimilar,2;6;8;1;5;9,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.894513389999702,11.425925925925927,24.758333333333336,4078.53125,62.666666666666664,97.0,755.17919921875,268406448,268406448,0,536812896,25230206112,1.2365979833602905,0.5576,,
48,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.0007031971578746602,6,28188.0,0.7144447040524875,0.0,0.0,0.0,0.7144447040524875,0.28447683105358434,0.22296547906563147,0.248014830881956,0.7837737572174414,0.0,fair_greedy_dissimilar,6;0;3;1;7;4,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.876970618999621,11.292592592592591,26.349999999999998,4078.578125,71.11111111111111,98.0,755.17919921875,268406448,268406448,0,536812896,25767019008,1.312959921646118,0.5064,,
49,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,9,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.0005508515294291757,6,28814.0,0.9079054331017408,0.0,0.0,0.0,0.9079054331017408,0.2658977836121491,0.2071944172790396,0.24228783639613946,0.7792257052012515,0.0,fair_greedy_dissimilar,3;9;5;8;0;2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.965985984999861,11.118518518518517,23.316666666666666,4078.59375,75.0,97.0,755.17919921875,268406448,268406448,0,536812896,26303831904,1.3318499450683594,0.5118,,
50,cifar10,fedavg,False,cuda:0,NVIDIA GeForce RTX 3090,nvidia-smi,11,jsdn,partner,penalty,0.0,0.0,none,none,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,45000,45000,323,11292,0.1,0.0,0.0,constant,0.0,uniform,0.0,0.0,0.3,0.0005,6,33953.0,0.7782345792894226,0.0,0.0,0.0,0.7782345792894226,0.20434922448871828,0.18774496256404916,0.12885763756790264,0.9187455161568394,0.0,fair_greedy_dissimilar,8;3;7;2;1;0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96941809100008,10.784090909090908,20.641666666666666,4078.59765625,69.63636363636364,98.0,755.17919921875,268406448,268406448,0,536812896,26840644800,1.278997550392151,0.524,1.2944034099578858,0.5107
